Unnamed: 0,A2M (2),ABCB1 (5243)
ACH-000570,0.0952475982406799,0.0758611419415887
ACH-000573,-0.0240969500140394,0.0544649240610163
ACH-000602,0.0468305443314382,-0.0761851793859162
ACH-000606,-0.0093689569874973,-0.0420702446356898
ACH-000651,-0.0659210091478626,-0.0204920608051406
ACH-000653,0.042027002585405,-0.1574194185664858
ACH-000672,-0.2606480388953809,-0.0491761965562198
ACH-000677,-0.1574269164425477,-0.0542542101837541
ACH-000693,-0.0070542947287173,-0.0977763469217754
ACH-000699,0.008636911770079,0.0716742302642561
ACH-000766,0.005614277210508,-0.0224424941328156
ACH-000771,-0.0339889497157662,-0.083703476620452
ACH-000866,0.0833485449505476,-0.1061584829663858
ACH-000903,0.0384508046275019,0.0560200365283505
ACH-000920,0.0458332124588678,-0.291049393976405
ACH-000938,-0.0703403715453351,-0.0741706693550659
ACH-000958,-0.0438910471595654,0.0496047101280665
ACH-000968,0.0021539109070078,-0.1349661841564629
ACH-000991,-0.281844904541526,0.0631226858377465
ACH-000995,-0.0202643432389606,-0.0800121986089793
ACH-000996,0.0903974547962007,-0.0618220883219589
ACH-000997,-0.0280379250652168,-0.0840385797803635
ACH-001033,0.0818580379072527,0.1160495213874948
ACH-001163,-0.0972026950648887,-0.0986082190839868
ACH-001164,-0.0180525868795595,0.1003028506915115
ACH-001188,0.0629400100602068,-0.1072999201598485
ACH-001270,-0.0044123995951197,-0.1145588728853366
ACH-001353,-0.0820651786228975,-0.0544076693065828
ACH-001356,-0.1236061263113696,-0.2315770574743014
ACH-001368,0.2469042101557023,-0.094505942288004
ACH-001394,-0.0318119728091902,-0.1674929186044793
ACH-001400,0.1875584980745667,-0.2216964305845762
ACH-001416,0.0609470604911336,-0.1116138118219813
ACH-001515,-0.0779666022041204,-0.0746786773352409
ACH-001528,0.1317617457732856,-0.0180395755983737
ACH-001577,-0.1428124639331865,0.2050012213192238
ACH-001622,-0.0049601085451861,0.0304437484386112
ACH-001653,0.0545975066403672,-0.1097475173437834
ACH-001654,-0.0898353198177702,-0.1440038607555592
ACH-001676,-0.0191760263004906,-0.0789155687258783
ACH-001709,0.0641527498310281,-0.1794620309389921
ACH-001736,-0.0546796292447046,-0.0654840794443572
ACH-001745,-0.137189690548116,-0.0664550526904328
ACH-001858,0.0164810700740782,-0.1336725748018974
ACH-001863,0.003103043960576,-0.0339741365757587
ACH-001864,-0.0197427175528045,-0.2216387696998971
ACH-001959,-0.0830494470153057,-0.1439692486205857
ACH-001992,0.0445913364524956,-0.0686762195707631
ACH-002021,-0.066496054787881,0.0252391841410548
ACH-002025,-0.067050665508923,-0.1510894789783909
ACH-002033,0.0918050628465478,-0.0430061214391551
ACH-002048,0.0913596668674727,-0.1273093334002814
ACH-002080,0.034121753879439,-0.09464382503144
ACH-002105,0.3078952719830225,-0.0506222192944616
ACH-002119,-0.1239818499937358,0.2434483434456831
ACH-002156,0.1485736582145162,-0.0452500205436008
ACH-002230,0.0711364218635568,-0.2269241439902856
ACH-002234,0.2940076445895178,-0.2381921804691262
ACH-002250,0.043231553040193,-0.1199604641852727
ACH-002251,0.0399747608938348,-0.1599413681328578
ACH-002461,0.0755905151267298,-0.1049118819244244
ACH-002709,-0.136388641325187,-0.1818587341736879
ACH-002925,0.0829591989325249,-0.1700531001091741
ACH-000030,-0.0309756796209969,-0.1219698642994992
ACH-000054,-0.0274876657390872,-0.0785419652322273
ACH-000082,-0.026238056973027,0.0503235776336942
ACH-000118,-0.0716020162854101,-0.152789101415613
ACH-000152,-0.0678758945748236,-0.0343912054881249
ACH-000188,-0.1113299155563598,-0.0776489274636767
ACH-000192,0.1886213518279201,-0.2075202891414366
ACH-000200,0.0864837864976156,-0.1402066135164457
ACH-000203,-0.1768035005431808,-0.091234140336703
ACH-000209,-0.1504792260189854,0.0292341910035156
ACH-000271,-0.0850641669310016,-0.1757782906206092
ACH-000274,-0.0102343785077127,-0.0559444484588131
ACH-000305,0.0745956875598253,-0.0781994985470224
ACH-000313,0.0590095096179964,-0.12060258835738
ACH-000374,-0.0560109595019752,0.0430112099847759
ACH-000396,0.0572015091919461,-0.0102076861860143
ACH-000410,-0.0163179945342709,-0.1439617358333998
ACH-000425,-0.0378823228669524,-0.0161459802372765
ACH-000442,-0.2445033604412835,-0.1006458467375367
ACH-000448,0.0291094997835071,-0.1320065733118678
ACH-000452,0.0517106630730186,-0.1121988204816104
ACH-000459,-0.1166161930852133,-0.0690771849732177
ACH-000463,-0.001407319175542,-0.0955270401982138
ACH-000472,-0.0557845311804622,-0.1785846782479342
ACH-000510,-0.0444317277773728,-0.0814011957810001
ACH-000519,0.1585394044071072,-0.1237271127723939
ACH-000525,0.080611432202912,-0.0973933680021729
ACH-000557,-0.0246110386312655,-0.1320179416549016
ACH-000577,-0.1685692380042335,-0.0025931833836967
ACH-000587,-0.0121130013421157,-0.01683112588643
ACH-000589,0.0619655557944307,-0.1652028517761368
ACH-000627,0.0102169687738728,-0.1008854866462405
ACH-000631,0.261478632684152,-0.1993742370970419
ACH-000637,-0.0303818912855671,-0.0568268104162665
ACH-000647,-0.0217227693011811,0.0023550297016992
ACH-000660,0.1823130482004714,0.0492369072943404
ACH-000667,0.067466389927467,-0.2419012120899347
ACH-000676,0.0828205057073909,0.1035311092947805
ACH-000700,0.1380109318054647,-0.2761698332493884
ACH-000704,-0.0081088306996992,-0.0937554123573668
ACH-000706,0.0781118550693348,-0.0141816910672492
ACH-000718,0.0141984024996873,0.0866352802523169
ACH-000722,-0.0327149727054629,-0.2715851660365359
ACH-000740,-0.0388859127280388,-0.1668350069497768
ACH-000760,0.0328740251942229,-0.1128712659618211
ACH-000776,0.1160971178885584,0.0778347139432636
ACH-000787,0.0653508027471306,-0.1749708337103168
ACH-000829,-0.1888446632890749,-0.0102310354924424
ACH-000834,-0.0047336300023578,-0.1344907302984595
ACH-000837,-0.0299734476615672,-0.1633934361742592
ACH-000859,0.0064830171118108,0.0021661556308551
ACH-000884,-0.0976020545189351,0.0611409102006654
ACH-000896,-0.078574357781809,-0.0609374385212456
ACH-000911,0.056993050379391,-0.1084767391504621
ACH-000916,0.0617347201685692,-0.2077076493355006
ACH-000947,0.028294370141087,-0.1144229468565068
ACH-000993,0.182045585431155,-0.1061699175464884
ACH-001029,0.0659173031407098,-0.0947786199689531
ACH-001190,0.1392137507971723,-0.1288519649606867
ACH-001194,-0.0253264728730051,-0.0497244787834251
ACH-001278,-0.1878962286727878,0.0347317986720926
ACH-001300,0.0610096471788043,0.077195109647176
ACH-001318,0.0302029218043036,-0.1444877015761883
ACH-001375,0.0920910157365196,-0.086929094750629
ACH-001532,0.0441415279932267,-0.0012676248246661
ACH-001568,-0.0684811916194978,-0.021943821099546
ACH-001578,0.2309696850005716,-0.2967216413368841
ACH-001610,0.0809249307605016,-0.1168235136448313
ACH-001611,-0.0434117175332036,0.0472277423029153
ACH-001624,-0.1995186539349366,0.0422546171598233
ACH-001632,0.0152863306773387,-0.0534251407064985
ACH-001656,0.0113028130651976,-0.140397882246282
ACH-001707,0.0807747403213139,-0.1073913106171985
ACH-001735,0.0230184336946146,-0.0692953308675365
ACH-001804,0.1704640908102712,-0.2241932665286397
ACH-001835,0.0244537873609365,-0.2250389272108718
ACH-001841,-0.0248270410903375,-0.0864489025274921
ACH-001844,0.1128537526787985,-0.0874137742346114
ACH-001986,0.1793898426302498,-0.2066103858501038
ACH-001999,0.0723836273766505,-0.2810087684086981
ACH-002001,0.0338993008951789,0.0037512744122537
ACH-002004,0.0254954374644411,-0.029227148565594
ACH-002014,0.2575906512242483,-0.2117241338847289
ACH-002042,0.036938995531552,-0.307170923047866
ACH-002061,0.0449876558950949,-0.00622721706696
ACH-002077,-0.0103187080411154,-0.1748079654060918
ACH-002106,-0.0879763335804645,-0.18731758772998
ACH-002110,0.2643960620015918,-0.1098480713791683
ACH-002150,-0.1727689062003796,-0.1611519790889665
ACH-002183,0.0464714753826772,-0.0780264207207078
ACH-002186,0.0035868269218644,0.156392934332367
ACH-002229,0.1855364285598008,-0.1638962739944706
ACH-002239,-0.0422904377468718,-0.1953640422358645
ACH-002399,0.0191488006815621,-0.2131805792858445
ACH-002538,0.1127339958319538,-0.0541283417693617
ACH-002650,0.097314092048231,-0.2153977699418434
ACH-002690,0.019614714494873,-0.2087326240132185
ACH-002710,0.0439903976588776,-0.1183180755649478
ACH-002711,0.0229753943111637,-0.138703988065105
ACH-000017,-0.0420449659680906,-0.0359994149958622
ACH-000040,-0.1949531760676024,0.0160593225970304
ACH-000041,0.1248640968787209,0.1131280053994775
ACH-000086,0.0452801816434793,-0.1117706648942203
ACH-000090,-0.1368125880279366,-0.0291357510421956
ACH-000151,0.0790941240161614,0.0090488841626787
ACH-000206,0.0415599875878942,-0.0191414656979895
ACH-000207,0.0169178806713541,-0.0514294510178124
ACH-000219,0.0531770936120935,-0.0005515083211276
ACH-000231,-0.0294024213400861,-0.1033006120405924
ACH-000244,-0.1604301920136385,-0.0890884233326781
ACH-000246,-0.0069178876433845,-0.0676212473426775
ACH-000259,-0.0602785485314313,-0.0066689228667048
ACH-000279,0.0110497802856719,-0.1145246113428136
ACH-000295,-0.056016672015477,-0.2176768665618807
ACH-000296,-0.2200692498964019,-0.2028670141618163
ACH-000316,-0.0961822388058199,0.0669336690423575
ACH-000336,-0.1633690133773453,-0.2537856193764216
ACH-000367,0.2203831883549805,-0.1236363397391347
ACH-000368,-0.0688688643237958,-0.2627969223752148
ACH-000397,-0.1363522884786525,0.0268936635183782
ACH-000420,-0.0671324427401098,-0.0753961081706162
ACH-000431,-0.2569850599309775,-0.19824884289974
ACH-000455,0.0322926684819224,0.0091861891427252
ACH-000515,-0.1270716864665277,-0.1712816491933471
ACH-000518,0.0146656100675292,-0.1819781488521434
ACH-000527,0.0387591648490494,-0.0005151074758399
ACH-000552,-0.0795595122898508,-0.1378644061806745
ACH-000559,0.0277308993783976,-0.1530025133332504
ACH-000567,-0.1056261739530398,-0.1722175917574274
ACH-000623,-0.1249590527867547,-0.0710958198633164
ACH-000632,-0.0576969185873722,-0.0250748470198802
ACH-000639,-0.0304136609580216,0.0259951353009809
ACH-000661,-0.2407673077139362,0.0820304904443421
ACH-000702,-0.0708147017002128,-0.1055256648121271
ACH-000709,0.1419467059747052,-0.1914946583787574
ACH-000732,0.0388309776348418,-0.1359475120131943
ACH-000749,0.085796558522999,-0.0526090132508922
ACH-000796,0.0009144656618132,-0.1191445844586951
ACH-000809,0.1120286803870961,-0.11666142830958
ACH-000819,0.0002692004566965,-0.0506944750443218
ACH-000832,-0.017150699162846,-0.1050805817731817
ACH-000867,-0.064869621536635,-0.1972741313940703
ACH-000879,0.4339992771929788,0.0308715614748213
ACH-000889,0.0149113822716099,-0.0864259932411113
ACH-000948,0.1671025977059473,-0.0151153419126812
ACH-000959,-0.0848429605375754,0.0432057226647665
ACH-000972,0.025227195824429,-0.1937707527284085
ACH-000978,-0.1056275278603643,0.0437666515708587
ACH-000979,-0.015353262261497,-0.3060114178066925
ACH-001001,0.027033124345184,-0.0389639196571219
ACH-001099,0.1331739941667663,-0.0629567772761574
ACH-001129,-0.0148443373909534,-0.3290372955415593
ACH-001192,-0.2166414932887379,-0.150259475868341
ACH-001205,0.0879686241729391,-0.110477744597276
ACH-001229,0.032503243717466,-0.093149637812206
ACH-001233,-0.0082726781039378,-0.3375539876494588
ACH-001302,0.0336916555562213,-0.154045753861824
ACH-001328,-0.0023976122752723,-0.0665346886526706
ACH-001331,-0.1501389996768963,-0.1253848542956341
ACH-001332,0.014656580178127,-0.3305491658277767
ACH-001341,0.0589372930184603,-0.1397991918181691
ACH-001354,-0.1573949493358523,0.0372287153896818
ACH-001366,0.0476857562172694,-0.1402453043316626
ACH-001377,-0.0588867826116052,0.0519605126279902
ACH-001391,-0.0406549795360589,-0.0237208665786256
ACH-001399,-0.1718022905959361,0.0270497491257905
ACH-001408,-0.0349648577595649,-0.006334078767088
ACH-001411,0.1400652041487272,0.0236482627064891
ACH-001430,-0.266585917195681,-0.2302706800963411
ACH-001436,0.1079156997968765,-0.1666452506305366
ACH-001549,-0.0028486118839876,-0.1812616380582996
ACH-001634,0.0590558262466547,0.1191841372577332
ACH-001641,0.0046773444588346,-0.1511434196480902
ACH-001664,-0.0157223176184024,-0.002618234536851
ACH-001750,-0.0311880016686499,-0.1470333305699943
ACH-001791,0.0622027770150138,0.0285304291114269
ACH-001839,0.0503739008960099,-0.0513254978033879
ACH-001852,-0.0081725582133771,-0.0841115255390035
ACH-001861,0.1117101758382915,-0.2582050963635905
ACH-001990,0.1030243689655746,-0.1569485301643554
ACH-002020,0.0138267540120471,-0.1034695272630288
ACH-002067,-0.0299845760518641,-0.3898807887293786
ACH-002070,0.058070290478527,-0.098338540378059
ACH-002083,0.0097452251925759,0.0600269538179398
ACH-002114,-0.037005169057823,0.0257017431729674
ACH-002179,0.059578567946137,0.0538132824173944
ACH-002212,0.1714971942453462,-0.224808039971446
ACH-002243,0.1597800709113903,-0.174240215009637
ACH-002261,0.0044683371479596,-0.2002305102981221
ACH-002304,-0.0703845986279106,0.0279941980228602
ACH-002401,0.0810181695630432,-0.1191364835402429
ACH-002458,0.1046253867408315,-0.0648978833288193
ACH-002467,0.259479511723141,-0.1581090787562551
ACH-002499,0.1027114472350684,-0.1521402541511785
ACH-002531,-0.0495229416158634,-0.116532754635843
ACH-002533,-0.0343670142195154,-0.1623997202576788
ACH-002681,0.0762355789354464,-0.1287376046564471
ACH-002847,-0.0246016615964546,-0.1014384491925995
ACH-000023,-0.0725133336755764,-0.0146125353133559
ACH-000028,0.0716785501189431,-0.2505973438446417
ACH-000047,-0.0832875608612664,0.1152049700599603
ACH-000060,-0.1416903787935144,-0.0374968578750339
ACH-000092,-0.0139271572921481,-0.1284311549520935
ACH-000137,0.0040928563623585,-0.12299426477209
ACH-000145,0.0990401528800688,-0.252434939179259
ACH-000146,-0.0346116698391437,0.0275735452237047
ACH-000147,-0.0046085182817387,-0.1853578259100549
ACH-000204,-0.001188933499653,-0.2413429219972824
ACH-000237,0.0733395654680092,0.0185324469751456
ACH-000238,-0.0827898708287546,0.0504071944087662
ACH-000276,-0.1300932530430898,-0.0219204532809418
ACH-000334,0.0054589567343859,-0.1074925461031929
ACH-000337,-0.1607738829295691,-0.0282958745951158
ACH-000343,0.131831064116338,-0.1021117713779451
ACH-000352,-0.0012086267534687,-0.0740208587541296
ACH-000385,0.021275523510504,-0.1929493832446098
ACH-000415,-0.0479329100073568,-0.1670701820612704
ACH-000436,0.0786990193262185,0.0219938760169259
ACH-000438,-0.050348679445391,-0.1203566380837766
ACH-000461,-0.0894950118771554,-0.0239946956845679
ACH-000469,-0.0121076109655276,-0.1196381346879362
ACH-000477,-0.0768520827378472,-0.2241781623116638
ACH-000487,-0.109685338190295,0.0509669887844062
ACH-000498,-0.1494450997444505,-0.3489384245384547
ACH-000499,-0.1659020322397024,0.0738200587191259
ACH-000521,-0.1094455316472324,-0.104393362328784
ACH-000585,0.0172459286053159,-0.1094628325562041
ACH-000601,-0.0617836230677291,-0.021909338741678
ACH-000630,-0.019048189359252,-0.1052187016251432
ACH-000649,-0.0782694781061491,-0.0688871299739768
ACH-000655,-0.0507788158884851,-0.1824487062327485
ACH-000682,0.0082338230963192,-0.2627017401927104
ACH-000701,-0.0395155519019092,0.089039188296226
ACH-000736,0.0369843307284179,0.0847815407866969
ACH-000741,-0.1123262015978748,-0.1554985643036252
ACH-000781,-0.0696483573290517,-0.1481598304351878
ACH-000792,0.1092052201697295,0.0073157297177748
ACH-000794,0.0370305268275307,0.0367245233719984
ACH-000801,-0.0549681916397493,-0.182992621057723
ACH-000810,0.1711611307974532,0.1180978537608153
ACH-000822,0.0625854836664991,-0.059213625367905
ACH-000835,-0.034975840658891,-0.0862775411056788
ACH-000855,-0.0025709332966362,-0.5943600825810466
ACH-000874,-0.2593350572207183,-0.0128119773309679
ACH-000878,0.038049082828832,-0.1431156397959782
ACH-000900,0.0260706132900483,-0.0482871599237104
ACH-000905,-0.0571375548129231,-0.1349324464196633
ACH-000977,0.0919483118464427,-0.112046008032341
ACH-001065,-0.0136513609338246,0.1146502516221996
ACH-001193,0.0522023615074454,-0.1269287942545665
ACH-001232,-0.0296962965369482,-0.0702351406844914
ACH-001303,-0.0976656940034744,-0.2263786949350598
ACH-001307,0.091957732060247,-0.2246728358016307
ACH-001322,0.0713886674235897,-0.1762737854737877
ACH-001347,0.0340171216470147,-0.1823732500745493
ACH-001382,-0.0261863158734866,0.0434972522655412
ACH-001385,0.1287788917772613,-0.2151395725028156
ACH-001414,0.0245343258859176,-0.0963239195932314
ACH-001431,0.0692349018574794,0.1134586653831484
ACH-001459,-0.0806549404378264,-0.1753074939926041
ACH-001461,-0.0530609182912535,-0.1373694511922178
ACH-001481,-0.064207204937358,-0.0675025140406896
ACH-001508,0.0316938196378895,-0.036003691296869
ACH-001520,-0.0160007052435825,-0.10435669667122
ACH-001567,-0.0361500843405731,-0.0650234797166988
ACH-001630,0.0542935030420675,-0.0051242824055775
ACH-001647,-0.0815365304844195,-0.0051705533386438
ACH-001683,0.2396674907090436,-0.2123378479698303
ACH-001793,0.0192461115360777,-0.0344222315002964
ACH-001814,-0.2192165374755219,-0.1398357911948793
ACH-001856,0.0310388730879467,-0.0650532659171947
ACH-001961,0.0182507192349747,-0.1271166195393264
ACH-001975,0.1905308563877179,-0.2239065044961664
ACH-001982,0.0302588265566726,-0.1932152607319298
ACH-002026,0.0014348824752581,-0.0278653069415704
ACH-002039,0.0548248790832946,-0.2780144745972734
ACH-002109,-0.0322626417486965,-0.0377204762201472
ACH-002278,-0.0011890124611289,-0.0064084323004768
ACH-002280,-5.766814817698314e-05,0.1294136088844701
ACH-002283,0.0650791848994507,-0.0310798492841645
ACH-002294,0.042703974287718,-0.1495102135393328
ACH-002296,-0.1231631181233478,-0.1970335489638397
ACH-002297,0.1060264298193201,-0.135879651822876
ACH-002460,-0.1084537863793943,0.0792427441762671
ACH-002462,0.0149497732214594,-0.0769405284914041
ACH-002478,-0.0473780815985518,0.1462108555372465
ACH-002486,-0.0652781956584421,-0.1401836871334572
ACH-002510,0.0091791135459158,-0.0068479857544771
ACH-002523,0.0258557260121123,-0.1413879145484691
ACH-002535,0.1229976147997556,-0.1154985766536932
ACH-002662,0.0024322260003824,0.007270467762393
ACH-002669,-0.0212839242320569,-0.2024043269321969
ACH-002677,-0.1632334587911474,-0.3055862392712241
ACH-002678,0.0627790151606718,-0.2894641603107203
ACH-002693,-0.1149891493322686,-0.1822394472171439
ACH-002834,0.0339825199629308,-0.1947037084767743
ACH-002928,-0.1944123223217406,0.225097411245063
ACH-000077,-0.0209795219255204,-0.3183757012831429
ACH-000101,0.0681023141198618,-0.0299788325045612
ACH-000111,-0.0470196023833246,-0.0774449823265961
ACH-000144,-0.1320829088687709,-0.5349521067689512
ACH-000148,0.0098920024410442,-0.0366249499055487
ACH-000160,0.0082838046119945,0.0060400778527862
ACH-000191,0.1033670887054953,-0.15896160167382
ACH-000248,-0.1091649082530831,-0.2423123728394827
ACH-000252,0.0959113553647507,-0.0729533008520581
ACH-000257,0.0627160329342718,-0.0129227582073283
ACH-000266,-0.0926378216833325,-0.1753458829699299
ACH-000290,0.0451336435063686,-0.106364598041653
ACH-000292,-0.1359516504086855,-0.070545308863787
ACH-000319,-0.0065672027260369,-0.0506268894393537
ACH-000348,-0.0362734724520431,0.0076864570050762
ACH-000359,-0.0315296538952104,-0.1466193974948858
ACH-000363,-0.0255491760606489,-0.1168175055317712
ACH-000414,0.0916279333582552,-0.1446885261444327
ACH-000424,0.0688117672137199,-0.0958270772713325
ACH-000426,-0.0977584352512176,-0.0942682464106194
ACH-000445,-0.1654445008717094,-0.0589194582837853
ACH-000446,0.2057602444107919,0.2601934318016135
ACH-000468,0.1335559344942919,-0.0788242098613169
ACH-000479,0.1375609128873184,0.1378432460927132
ACH-000485,0.1423546680079297,0.0376768602802637
ACH-000502,0.0594379792523033,-0.0193080792317605
ACH-000505,-0.0471799157555974,-0.2545940897043978
ACH-000507,0.0664439456929646,-0.1094126034129855
ACH-000511,0.0230902164376648,-0.1837944502052306
ACH-000522,-0.0652479309327506,-0.1846290178392179
ACH-000524,0.113524915062484,-0.0300358873690927
ACH-000528,-0.0252909666105418,-0.0565123443231236
ACH-000537,0.0320967590179714,-0.1203801628671941
ACH-000569,-0.0231629664250493,0.1455458184036018
ACH-000581,0.0947129115820492,-0.0996878127881979
ACH-000593,-0.0436897816954226,-0.118460510771133
ACH-000604,0.0003212246843751,-0.1659957423781297
ACH-000605,-0.0635386895867233,-0.0043817468143197
ACH-000608,-0.0371650086408318,-0.1233682102664118
ACH-000609,0.0898424254595784,-0.290378769415936
ACH-000634,0.1926752047652153,0.0879612042431517
ACH-000662,-0.1617575580316721,-0.2507983974794238
ACH-000666,0.3641348839765136,0.0466031035311556
ACH-000681,-0.0141878142760748,-0.1480606478073346
ACH-000685,-0.1770570840088088,-0.2172452016576219
ACH-000697,0.0711651099210779,0.0340526017264456
ACH-000714,0.0572042554190396,-0.0604447451072753
ACH-000768,0.0152045296051709,-0.1676000329700462
ACH-000788,-0.0095073088776577,-0.0494140022899935
ACH-000790,-0.049238159176386,-0.2468529224022708
ACH-000800,-0.0713839953759187,-0.1093898729865727
ACH-000826,0.0768502508003215,-0.1238536207825874
ACH-000845,0.0514678905885214,-0.2976363035751204
ACH-000846,0.0330373829798755,-0.182643323493675
ACH-000863,0.2087525790001073,-0.1844464137980985
ACH-000871,-0.019280316030836,-0.1272745983900376
ACH-000873,0.1991481234398623,-0.1642381689968362
ACH-000939,0.156656306639827,-0.1358114687476555
ACH-000961,-0.079318591461881,-0.434860588132228
ACH-000971,0.0612273595111426,0.0038144483896553
ACH-000985,-0.0217027888173512,-0.3087087912332998
ACH-001028,-0.0029249801497506,-0.1101122756237725
ACH-001075,-0.0334954455532883,-0.2084667751648244
ACH-001096,-0.0873396544565067,-0.0948555203269994
ACH-001126,0.156667618506015,-0.2784698239569374
ACH-001227,0.1900615167821426,-0.1954676385803648
ACH-001283,0.1001457522893775,-0.1312026460536246
ACH-001289,0.1286114715355337,-0.0184083802183949
ACH-001306,-0.080728246806659,0.0609597839819977
ACH-001336,-0.0437329391617192,-0.1177636328164013
ACH-001346,-0.0692157540304283,-0.0442584350025276
ACH-001380,-0.0284126157476941,-0.0195065316483798
ACH-001402,-0.0408775554260542,-0.112573786069494
ACH-001433,-0.0352780895731613,0.0079795097416096
ACH-001451,-0.0176283945746132,-0.1010783374492015
ACH-001453,-0.0541009615506393,-0.1795871348074619
ACH-001524,0.0514306897612106,-0.1203832503767267
ACH-001628,0.0384309016418136,-0.2751642055738107
ACH-001673,0.0466751371028814,-0.1061443022782604
ACH-001690,0.0405311553811994,-0.1441297165193167
ACH-001698,0.1145973260270655,0.0263861773842673
ACH-001834,-0.0224398065909404,-0.061234548437955
ACH-001960,0.0180384703627741,-0.1137802119023453
ACH-001973,0.1363607985013568,-0.1186855727384062
ACH-002005,0.1994823744612409,0.0132454483190041
ACH-002015,-0.0795484762337237,-0.1913580691029798
ACH-002016,0.2327240068789331,-0.0779844802079014
ACH-002027,0.1718678098576429,-0.0311643103606748
ACH-002084,-0.0066098389654059,-0.0652881025132484
ACH-002140,-0.0560829216136622,-0.1150111349797319
ACH-002181,0.0713847360773498,0.0102389539548154
ACH-002189,-0.0424635334353388,-0.1149429350238186
ACH-002214,0.1917533628507022,-0.1029439184172133
ACH-002228,-0.0836343225384358,0.0876039187708692
ACH-002446,0.058426820450828,-0.1163143044755887
ACH-002688,0.0377040193738392,-0.2293701372035447
ACH-002926,0.034239134710336,-0.0908195526226189
ACH-003180,0.0988115349665621,-0.1694786058435881
ACH-003184,-0.0161209491180407,0.0548479488456311
ACH-000004,-0.1137333170521544,0.0355775557392772
ACH-000022,0.1287478112888132,-0.0300615299742221
ACH-000052,0.1265269157157047,0.0460782414703509
ACH-000113,0.0870733359163199,-0.0153476273770651
ACH-000149,0.0642706226673896,0.0090528050381135
ACH-000169,0.011289374580879,-0.0353239841276197
ACH-000217,0.0470044056474033,-0.1217424420649753
ACH-000243,-0.0379936035498935,-0.0683624028466025
ACH-000263,0.4520351641491444,-0.2450900183800317
ACH-000278,-0.0244471806482044,0.0502991146147259
ACH-000303,0.0990141528945334,0.0444979268129669
ACH-000308,0.0598408649538526,-0.1611559439528269
ACH-000322,0.0501661986200342,0.124400652152737
ACH-000332,0.0318220548489876,-0.0805169798573075
ACH-000338,0.0646158888249231,-0.0849777909600024
ACH-000370,-0.0281238273101658,-0.2172619057995047
ACH-000390,0.0733888290546444,-0.1293458268157972
ACH-000393,-0.0244364823439734,-0.2872848312506821
ACH-000407,-0.0806091809573163,-0.0477841897239237
ACH-000417,0.2166150560222243,-0.3047229640168098
ACH-000473,0.0361339734645231,0.0483448286171549
ACH-000491,0.1032827194336837,-0.0718754311593853
ACH-000495,-0.0583699478096491,0.0087258739238628
ACH-000532,-0.0322386047513683,-0.0939550179987811
ACH-000561,-0.2143739895364769,-0.1330368976828639
ACH-000619,-0.0260940994432813,-0.1629544635817564
ACH-000622,0.0408226058983395,-0.123512190433365
ACH-000633,-0.0206043180458003,-0.1345187241687088
ACH-000657,-0.0025178701100497,-0.0623105841878687
ACH-000668,-0.0585071138435266,0.3238350827004838
ACH-000683,-0.0896859436780726,-0.0413804245923601
ACH-000688,-0.147423566209638,-0.137042407734306
ACH-000694,0.0772231158901528,-0.1468236484776899
ACH-000711,-0.0086026368610553,-0.0900099055678604
ACH-000716,0.0100988701453688,-0.2238358131916334
ACH-000720,0.0850089824396776,0.013654847501734
ACH-000721,0.0727925369556369,-0.1295592866588888
ACH-000735,0.0520573302362727,-0.0266028509556021
ACH-000739,0.0535429647889242,0.0182765036241413
ACH-000770,0.0189871643489239,0.1110842364696989
ACH-000775,0.0396947399930579,0.0332479630001541
ACH-000783,0.0614114638795429,0.0642849046425485
ACH-000791,0.0204675837176599,-0.1612966148596841
ACH-000805,0.0013396236496001,-0.0508942567659306
ACH-000824,-0.0056610185034441,-0.1952507707199462
ACH-000827,0.0686243001508122,-0.0357252833748569
ACH-000838,0.010868357965695,-0.0430352262052076
ACH-000848,0.1371160991796381,-0.0077863207364629
ACH-000858,0.0490045689955678,0.0291066193233559
ACH-000861,0.1239402920892289,-0.049907911656611
ACH-000881,0.1211652385173774,-0.1598359728465392
ACH-000899,0.1591170184221452,0.0234972210894218
ACH-000910,0.0713611934186624,-0.0480550546003586
ACH-000915,-0.0153762473237445,-0.0405739925264485
ACH-000935,0.0066636188854054,-0.1368020632913932
ACH-000936,-0.0300069554384162,-0.1881270315106663
ACH-000944,0.0240238698487209,-0.1524097618242045
ACH-000962,0.0090869894525128,-0.182671702726719
ACH-000965,0.0728957542573052,-0.066398090012475
ACH-000988,0.0218593023543301,-0.1656628119654564
ACH-001038,0.055098709078566,-0.1145525694596478
ACH-001050,-0.0148012723725257,-0.052988354711302
ACH-001053,-0.0109448487019277,-0.1140854414784091
ACH-001151,-0.0293662978800685,-0.0280616393394818
ACH-001211,0.1431095476896939,-0.0643952934268706
ACH-001239,-3.06700365741968e-05,0.0648432251133331
ACH-001277,-0.0568102155507999,-0.029425605280208
ACH-001367,-0.1511088511565189,-0.3142713502618595
ACH-001392,-0.0336554112279971,-0.1940625644803179
ACH-001412,0.042215093593645,-0.1689506692250778
ACH-001458,0.0786262613444633,-0.1991868127877753
ACH-001510,0.0266378707025853,-0.1073426837469135
ACH-001530,0.0284729480712274,-0.1905210258681531
ACH-001556,0.0545532458865836,-0.1701052393604291
ACH-001562,0.1008881398305173,-0.1549475674861759
ACH-001609,0.0086795457091718,-0.0249375690245998
ACH-001670,-0.0664221770677403,-0.1536192306570307
